"data","localizacao","caudal_médio_diário(m3/s)","coord_x_m","coord_y_m"
2004-03-31,ALMOUROL (17G/02H),(vau)482.69,179148.403,276991.639
2004-04-01,ALMOUROL (17G/02H),(vau)273.66,179148.403,276991.639
2004-04-02,ALMOUROL (17G/02H),(vau)355.51,179148.403,276991.639
2004-04-03,ALMOUROL (17G/02H),(vau)277.69,179148.403,276991.639
2004-04-04,ALMOUROL (17G/02H),(vau)184.71,179148.403,276991.639
2004-04-05,ALMOUROL (17G/02H),(vau)173.58,179148.403,276991.639
2004-04-06,ALMOUROL (17G/02H),(vau)199.94,179148.403,276991.639
2004-04-07,ALMOUROL (17G/02H),(vau)237.97,179148.403,276991.639
2004-04-08,ALMOUROL (17G/02H),(vau)142.15,179148.403,276991.639
2004-04-09,ALMOUROL (17G/02H),(vau)152.46,179148.403,276991.639
2004-04-10,ALMOUROL (17G/02H),(vau)79.61,179148.403,276991.639
2004-04-11,ALMOUROL (17G/02H),(vau)135.08,179148.403,276991.639
2004-04-12,ALMOUROL (17G/02H),(vau)185.33,179148.403,276991.639
2004-04-13,ALMOUROL (17G/02H),(vau)176.87,179148.403,276991.639
2004-04-14,ALMOUROL (17G/02H),(vau)130.67,179148.403,276991.639
2004-04-15,ALMOUROL (17G/02H),(vau)223.14,179148.403,276991.639
2004-04-16,ALMOUROL (17G/02H),(vau)209.41,179148.403,276991.639
2004-04-17,ALMOUROL (17G/02H),(vau)160.28,179148.403,276991.639
2004-04-18,ALMOUROL (17G/02H),(vau)86.85,179148.403,276991.639
2004-04-19,ALMOUROL (17G/02H),(vau)119.55,179148.403,276991.639
2004-04-20,ALMOUROL (17G/02H),(vau)169.06,179148.403,276991.639
2004-04-21,ALMOUROL (17G/02H),(vau)212.07,179148.403,276991.639
2004-04-22,ALMOUROL (17G/02H),(vau)159.91,179148.403,276991.639
2004-04-23,ALMOUROL (17G/02H),(vau)72.10,179148.403,276991.639
2004-04-24,ALMOUROL (17G/02H),(vau)107.08,179148.403,276991.639
2004-04-25,ALMOUROL (17G/02H),(vau)67.61,179148.403,276991.639
2004-04-26,ALMOUROL (17G/02H),(vau)74.51,179148.403,276991.639
2004-04-27,ALMOUROL (17G/02H),(vau)110.50,179148.403,276991.639
2004-04-28,ALMOUROL (17G/02H),(vau)110.92,179148.403,276991.639
2004-04-29,ALMOUROL (17G/02H),(vau)98.88,179148.403,276991.639
2004-04-30,ALMOUROL (17G/02H),(vau)107.81,179148.403,276991.639
2004-05-01,ALMOUROL (17G/02H),(vau)112.80,179148.403,276991.639
2004-05-02,ALMOUROL (17G/02H),(vau)128.20,179148.403,276991.639
2004-05-03,ALMOUROL (17G/02H),(vau)153.70,179148.403,276991.639
2004-05-04,ALMOUROL (17G/02H),(vau)181.67,179148.403,276991.639
2004-05-05,ALMOUROL (17G/02H),(vau)162.10,179148.403,276991.639
2004-05-06,ALMOUROL (17G/02H),(vau)159.17,179148.403,276991.639
2004-05-07,ALMOUROL (17G/02H),(vau)152.21,179148.403,276991.639
2004-05-08,ALMOUROL (17G/02H),(vau)119.46,179148.403,276991.639
2004-05-09,ALMOUROL (17G/02H),(vau)80.87,179148.403,276991.639
2004-05-10,ALMOUROL (17G/02H),(vau)193.46,179148.403,276991.639
2004-05-11,ALMOUROL (17G/02H),(vau)149.21,179148.403,276991.639
2004-05-12,ALMOUROL (17G/02H),(vau)166.17,179148.403,276991.639
2004-05-13,ALMOUROL (17G/02H),(vau)230.54,179148.403,276991.639
2004-05-14,ALMOUROL (17G/02H),(vau)148.26,179148.403,276991.639
2004-05-15,ALMOUROL (17G/02H),(vau)123.49,179148.403,276991.639
2004-05-16,ALMOUROL (17G/02H),(vau)119.21,179148.403,276991.639
2004-05-17,ALMOUROL (17G/02H),(vau)110.92,179148.403,276991.639
2004-05-18,ALMOUROL (17G/02H),(vau)159.98,179148.403,276991.639
2004-05-19,ALMOUROL (17G/02H),(vau)223.94,179148.403,276991.639
2004-05-20,ALMOUROL (17G/02H),(vau)175.36,179148.403,276991.639
2004-05-21,ALMOUROL (17G/02H),(vau)232.63,179148.403,276991.639
2004-05-22,ALMOUROL (17G/02H),(vau)133.94,179148.403,276991.639
2004-05-23,ALMOUROL (17G/02H),(vau)115.49,179148.403,276991.639
2004-05-24,ALMOUROL (17G/02H),(vau)111.45,179148.403,276991.639
2004-05-25,ALMOUROL (17G/02H),(vau)207.53,179148.403,276991.639
2004-05-26,ALMOUROL (17G/02H),(vau)215.57,179148.403,276991.639
2004-05-27,ALMOUROL (17G/02H),(vau)209.70,179148.403,276991.639
2004-05-28,ALMOUROL (17G/02H),(vau)214.17,179148.403,276991.639
2004-05-29,ALMOUROL (17G/02H),(vau)157.35,179148.403,276991.639
2004-05-30,ALMOUROL (17G/02H),(vau)99.39,179148.403,276991.639
2004-05-31,ALMOUROL (17G/02H),(vau)94.91,179148.403,276991.639
2004-06-01,ALMOUROL (17G/02H),(vau)189.64,179148.403,276991.639
2004-06-02,ALMOUROL (17G/02H),(vau)215.58,179148.403,276991.639
2004-06-03,ALMOUROL (17G/02H),(vau)194.11,179148.403,276991.639
2004-06-04,ALMOUROL (17G/02H),(vau)130.10,179148.403,276991.639
2004-06-05,ALMOUROL (17G/02H),(vau)61.49,179148.403,276991.639
2004-06-06,ALMOUROL (17G/02H),(vau)115.56,179148.403,276991.639
2004-06-07,ALMOUROL (17G/02H),(vau)58.28,179148.403,276991.639
2004-06-08,ALMOUROL (17G/02H),(vau)104.41,179148.403,276991.639
2004-06-09,ALMOUROL (17G/02H),(vau)112.66,179148.403,276991.639
2004-06-10,ALMOUROL (17G/02H),(vau)154.84,179148.403,276991.639
2004-06-11,ALMOUROL (17G/02H),(vau)105.63,179148.403,276991.639
2004-06-12,ALMOUROL (17G/02H),(vau)77.53,179148.403,276991.639
2004-06-13,ALMOUROL (17G/02H),(vau)78.95,179148.403,276991.639
2004-06-14,ALMOUROL (17G/02H),(vau)34.46,179148.403,276991.639
2004-06-15,ALMOUROL (17G/02H),(vau)34.46,179148.403,276991.639
2004-06-16,ALMOUROL (17G/02H),(vau)55.37,179148.403,276991.639
2004-06-17,ALMOUROL (17G/02H),(vau)43.54,179148.403,276991.639
2004-06-18,ALMOUROL (17G/02H),(vau)74.93,179148.403,276991.639
2004-06-19,ALMOUROL (17G/02H),(vau)36.73,179148.403,276991.639
2004-06-20,ALMOUROL (17G/02H),(vau)36.72,179148.403,276991.639
2004-06-21,ALMOUROL (17G/02H),(vau)61.71,179148.403,276991.639
2004-06-22,ALMOUROL (17G/02H),(vau)111.48,179148.403,276991.639
2004-06-23,ALMOUROL (17G/02H),(vau)140.67,179148.403,276991.639
2004-06-24,ALMOUROL (17G/02H),(vau)115.66,179148.403,276991.639
2004-06-25,ALMOUROL (17G/02H),(vau)80.47,179148.403,276991.639
2004-06-26,ALMOUROL (17G/02H),(vau)95.60,179148.403,276991.639
2004-06-27,ALMOUROL (17G/02H),(vau)64.16,179148.403,276991.639
2004-06-28,ALMOUROL (17G/02H),(vau)62.65,179148.403,276991.639
2004-06-29,ALMOUROL (17G/02H),(vau)127.69,179148.403,276991.639
2004-06-30,ALMOUROL (17G/02H),(vau)137.84,179148.403,276991.639
2004-07-01,ALMOUROL (17G/02H),(vau)144.03,179148.403,276991.639
2004-07-02,ALMOUROL (17G/02H),(vau)133.95,179148.403,276991.639
2004-07-03,ALMOUROL (17G/02H),(vau)98.39,179148.403,276991.639
2004-07-04,ALMOUROL (17G/02H),(vau)15.35,179148.403,276991.639
2004-07-05,ALMOUROL (17G/02H),(vau)42.15,179148.403,276991.639
2004-07-06,ALMOUROL (17G/02H),(vau)116.97,179148.403,276991.639
2004-07-07,ALMOUROL (17G/02H),(vau)111.24,179148.403,276991.639
2004-07-08,ALMOUROL (17G/02H),(vau)148.54,179148.403,276991.639
2004-07-09,ALMOUROL (17G/02H),(vau)86.46,179148.403,276991.639
2004-07-10,ALMOUROL (17G/02H),(vau)69.87,179148.403,276991.639
2004-07-11,ALMOUROL (17G/02H),(vau)60.45,179148.403,276991.639
2004-07-12,ALMOUROL (17G/02H),(vau)106.41,179148.403,276991.639
2004-07-13,ALMOUROL (17G/02H),(vau)176.81,179148.403,276991.639
2004-07-14,ALMOUROL (17G/02H),(vau)105.48,179148.403,276991.639
2004-07-15,ALMOUROL (17G/02H),(vau)136.40,179148.403,276991.639
2004-07-16,ALMOUROL (17G/02H),(vau)173.30,179148.403,276991.639
2004-07-17,ALMOUROL (17G/02H),(vau)143.03,179148.403,276991.639
2004-07-18,ALMOUROL (17G/02H),(vau)47.40,179148.403,276991.639
2004-07-19,ALMOUROL (17G/02H),(vau)49.47,179148.403,276991.639
2004-07-20,ALMOUROL (17G/02H),(vau)60.85,179148.403,276991.639
2004-07-21,ALMOUROL (17G/02H),(vau)81.44,179148.403,276991.639
2004-07-22,ALMOUROL (17G/02H),(vau)54.64,179148.403,276991.639
2004-07-23,ALMOUROL (17G/02H),(vau)85.73,179148.403,276991.639
2004-07-24,ALMOUROL (17G/02H),(vau)76.83,179148.403,276991.639
2004-07-25,ALMOUROL (17G/02H),(vau)55.05,179148.403,276991.639
2004-07-26,ALMOUROL (17G/02H),(vau)56.19,179148.403,276991.639
2004-07-27,ALMOUROL (17G/02H),(vau)63.35,179148.403,276991.639
2004-07-28,ALMOUROL (17G/02H),(vau)63.65,179148.403,276991.639
2004-07-29,ALMOUROL (17G/02H),(vau)59.80,179148.403,276991.639
2004-07-30,ALMOUROL (17G/02H),(vau)66.49,179148.403,276991.639
2004-07-31,ALMOUROL (17G/02H),(vau)63.81,179148.403,276991.639
2004-08-01,ALMOUROL (17G/02H),(vau)63.38,179148.403,276991.639
2004-08-02,ALMOUROL (17G/02H),(vau)64.68,179148.403,276991.639
2004-08-03,ALMOUROL (17G/02H),(vau)76.24,179148.403,276991.639
2004-08-04,ALMOUROL (17G/02H),(vau)75.56,179148.403,276991.639
2004-08-05,ALMOUROL (17G/02H),(vau)86.84,179148.403,276991.639
2004-08-06,ALMOUROL (17G/02H),(vau)107.30,179148.403,276991.639
2004-08-07,ALMOUROL (17G/02H),(vau)84.86,179148.403,276991.639
2004-08-08,ALMOUROL (17G/02H),(vau)72.44,179148.403,276991.639
2004-08-09,ALMOUROL (17G/02H),(vau)71.56,179148.403,276991.639
2004-08-10,ALMOUROL (17G/02H),(vau)74.68,179148.403,276991.639
2004-08-11,ALMOUROL (17G/02H),(vau)107.15,179148.403,276991.639
2004-08-12,ALMOUROL (17G/02H),(vau)73.21,179148.403,276991.639
2004-08-13,ALMOUROL (17G/02H),(vau)47.37,179148.403,276991.639
2004-08-14,ALMOUROL (17G/02H),(vau)49.95,179148.403,276991.639
2004-08-15,ALMOUROL (17G/02H),(vau)74.19,179148.403,276991.639
2004-08-16,ALMOUROL (17G/02H),(vau)43.02,179148.403,276991.639
2004-08-17,ALMOUROL (17G/02H),(vau)96.14,179148.403,276991.639
2004-08-18,ALMOUROL (17G/02H),(vau)83.94,179148.403,276991.639
2004-08-19,ALMOUROL (17G/02H),(vau)110.59,179148.403,276991.639
2004-08-20,ALMOUROL (17G/02H),(vau)85.42,179148.403,276991.639
2004-08-21,ALMOUROL (17G/02H),(vau)92.09,179148.403,276991.639
2004-08-22,ALMOUROL (17G/02H),(vau)42.52,179148.403,276991.639
2004-08-23,ALMOUROL (17G/02H),(vau)75.86,179148.403,276991.639
2004-08-24,ALMOUROL (17G/02H),(vau)174.54,179148.403,276991.639
2004-08-25,ALMOUROL (17G/02H),(vau)208.33,179148.403,276991.639
2004-08-26,ALMOUROL (17G/02H),(vau)164.79,179148.403,276991.639
2004-08-27,ALMOUROL (17G/02H),(vau)87.49,179148.403,276991.639
2004-08-28,ALMOUROL (17G/02H),(vau)84.64,179148.403,276991.639
2004-08-29,ALMOUROL (17G/02H),(vau)86.02,179148.403,276991.639
2004-08-30,ALMOUROL (17G/02H),(vau)82.74,179148.403,276991.639
2004-08-31,ALMOUROL (17G/02H),(vau)191.88,179148.403,276991.639
2004-09-01,ALMOUROL (17G/02H),(vau)184.14,179148.403,276991.639
2004-09-02,ALMOUROL (17G/02H),(vau)147.66,179148.403,276991.639
2004-09-03,ALMOUROL (17G/02H),(vau)129.53,179148.403,276991.639
2004-09-04,ALMOUROL (17G/02H),(vau)86.74,179148.403,276991.639
2004-09-05,ALMOUROL (17G/02H),(vau)55.60,179148.403,276991.639
2004-09-06,ALMOUROL (17G/02H),(vau)109.25,179148.403,276991.639
2004-09-07,ALMOUROL (17G/02H),(vau)225.74,179148.403,276991.639
2004-09-08,ALMOUROL (17G/02H),(vau)161.46,179148.403,276991.639
2004-09-09,ALMOUROL (17G/02H),(vau)188.55,179148.403,276991.639
2004-09-10,ALMOUROL (17G/02H),(vau)170.41,179148.403,276991.639
2004-09-11,ALMOUROL (17G/02H),(vau)121.85,179148.403,276991.639
2004-09-12,ALMOUROL (17G/02H),(vau)61.86,179148.403,276991.639
2004-09-13,ALMOUROL (17G/02H),(vau)75.50,179148.403,276991.639
2004-09-14,ALMOUROL (17G/02H),(vau)131.14,179148.403,276991.639
2004-09-15,ALMOUROL (17G/02H),(vau)85.92,179148.403,276991.639
2004-09-16,ALMOUROL (17G/02H),(vau)83.97,179148.403,276991.639
2004-09-17,ALMOUROL (17G/02H),(vau)143.35,179148.403,276991.639
2004-09-18,ALMOUROL (17G/02H),(vau)88.58,179148.403,276991.639
2004-09-19,ALMOUROL (17G/02H),(vau)44.05,179148.403,276991.639
2004-09-20,ALMOUROL (17G/02H),(vau)67.26,179148.403,276991.639
2004-09-21,ALMOUROL (17G/02H),(vau)130.41,179148.403,276991.639
2004-09-22,ALMOUROL (17G/02H),(vau)101.42,179148.403,276991.639
2004-09-23,ALMOUROL (17G/02H),(vau)86.20,179148.403,276991.639
2004-09-24,ALMOUROL (17G/02H),(vau)95.33,179148.403,276991.639
2004-09-25,ALMOUROL (17G/02H),(vau)113.40,179148.403,276991.639
2004-09-26,ALMOUROL (17G/02H),(vau)66.09,179148.403,276991.639
2004-09-27,ALMOUROL (17G/02H),(vau)44.25,179148.403,276991.639
2004-09-28,ALMOUROL (17G/02H),(vau)89.57,179148.403,276991.639
2004-09-29,ALMOUROL (17G/02H),(vau)95.76,179148.403,276991.639
2004-09-30,ALMOUROL (17G/02H),(vau)96.10,179148.403,276991.639
2004-10-01,ALMOUROL (17G/02H),(vau)81.70,179148.403,276991.639
2004-10-02,ALMOUROL (17G/02H),(vau)49.55,179148.403,276991.639
2004-10-03,ALMOUROL (17G/02H),(vau)83.59,179148.403,276991.639
2004-10-04,ALMOUROL (17G/02H),(vau)94.84,179148.403,276991.639
2004-10-05,ALMOUROL (17G/02H),(vau)168.01,179148.403,276991.639
2004-10-06,ALMOUROL (17G/02H),(vau)160.42,179148.403,276991.639
2004-10-07,ALMOUROL (17G/02H),(vau)150.54,179148.403,276991.639
2004-10-08,ALMOUROL (17G/02H),(vau)174.82,179148.403,276991.639
2004-10-09,ALMOUROL (17G/02H),(vau)90.50,179148.403,276991.639
2004-10-10,ALMOUROL (17G/02H),(vau)115.03,179148.403,276991.639
2004-10-11,ALMOUROL (17G/02H),(vau)27.82,179148.403,276991.639
2004-10-12,ALMOUROL (17G/02H),(vau)79.04,179148.403,276991.639
2004-10-13,ALMOUROL (17G/02H),(vau)49.43,179148.403,276991.639
2004-10-14,ALMOUROL (17G/02H),(vau)144.91,179148.403,276991.639
2004-10-15,ALMOUROL (17G/02H),(vau)133.53,179148.403,276991.639
2004-10-16,ALMOUROL (17G/02H),(vau)49.04,179148.403,276991.639
2004-10-17,ALMOUROL (17G/02H),(vau)36.88,179148.403,276991.639
2004-10-18,ALMOUROL (17G/02H),(vau)58.06,179148.403,276991.639
2004-10-19,ALMOUROL (17G/02H),(vau)75.37,179148.403,276991.639
2004-10-20,ALMOUROL (17G/02H),(vau)181.88,179148.403,276991.639
2004-10-21,ALMOUROL (17G/02H),(vau)244.51,179148.403,276991.639
2004-10-22,ALMOUROL (17G/02H),(vau)114.43,179148.403,276991.639
2004-10-23,ALMOUROL (17G/02H),(vau)58.17,179148.403,276991.639
2004-10-24,ALMOUROL (17G/02H),(vau)10.98,179148.403,276991.639
2004-10-25,ALMOUROL (17G/02H),(vau)93.14,179148.403,276991.639
2004-10-26,ALMOUROL (17G/02H),(vau)137.18,179148.403,276991.639
2004-10-27,ALMOUROL (17G/02H),(vau)175.65,179148.403,276991.639
2004-10-28,ALMOUROL (17G/02H),(vau)584.83,179148.403,276991.639
2004-10-29,ALMOUROL (17G/02H),(vau)284.38,179148.403,276991.639
2004-10-30,ALMOUROL (17G/02H),(vau)248.47,179148.403,276991.639
2004-10-31,ALMOUROL (17G/02H),(vau)268.77,179148.403,276991.639
2004-11-01,ALMOUROL (17G/02H),(vau)133.17,179148.403,276991.639
2004-11-02,ALMOUROL (17G/02H),(vau)279.26,179148.403,276991.639
2004-11-03,ALMOUROL (17G/02H),(vau)248.66,179148.403,276991.639
2004-11-04,ALMOUROL (17G/02H),(vau)201.76,179148.403,276991.639
2004-11-05,ALMOUROL (17G/02H),(vau)243.32,179148.403,276991.639
2004-11-06,ALMOUROL (17G/02H),(vau)115.93,179148.403,276991.639
2004-11-07,ALMOUROL (17G/02H),(vau)120.76,179148.403,276991.639
2004-11-09,ALMOUROL (17G/02H),(vau)24.15,179148.403,276991.639
2004-11-12,ALMOUROL (17G/02H),(vau)93.93,179148.403,276991.639
2004-11-13,ALMOUROL (17G/02H),(vau)93.85,179148.403,276991.639
2004-11-14,ALMOUROL (17G/02H),(vau)55.22,179148.403,276991.639
2004-11-15,ALMOUROL (17G/02H),(vau)70.47,179148.403,276991.639
2004-11-16,ALMOUROL (17G/02H),(vau)106.38,179148.403,276991.639
2004-11-17,ALMOUROL (17G/02H),(vau)173.04,179148.403,276991.639
2004-11-18,ALMOUROL (17G/02H),(vau)175.80,179148.403,276991.639
2004-11-19,ALMOUROL (17G/02H),(vau)181.38,179148.403,276991.639
2004-11-20,ALMOUROL (17G/02H),(vau)209.71,179148.403,276991.639
2004-11-21,ALMOUROL (17G/02H),(vau)169.31,179148.403,276991.639
2004-11-22,ALMOUROL (17G/02H),(vau)235.41,179148.403,276991.639
2004-11-23,ALMOUROL (17G/02H),(vau)284.17,179148.403,276991.639
2004-11-24,ALMOUROL (17G/02H),(vau)266.12,179148.403,276991.639
2004-11-25,ALMOUROL (17G/02H),(vau)279.12,179148.403,276991.639
2004-11-26,ALMOUROL (17G/02H),(vau)271.34,179148.403,276991.639
2004-11-27,ALMOUROL (17G/02H),(vau)216.91,179148.403,276991.639
2004-11-28,ALMOUROL (17G/02H),(vau)204.72,179148.403,276991.639
2004-11-29,ALMOUROL (17G/02H),(vau)333.90,179148.403,276991.639
2004-11-30,ALMOUROL (17G/02H),(vau)378.99,179148.403,276991.639
2004-12-01,ALMOUROL (17G/02H),(vau)437.68,179148.403,276991.639
2004-12-02,ALMOUROL (17G/02H),(vau)393.03,179148.403,276991.639
2004-12-03,ALMOUROL (17G/02H),(vau)480.87,179148.403,276991.639
2004-12-04,ALMOUROL (17G/02H),(vau)311.38,179148.403,276991.639
2004-12-05,ALMOUROL (17G/02H),(vau)219.74,179148.403,276991.639
2004-12-06,ALMOUROL (17G/02H),(vau)179.35,179148.403,276991.639
2004-12-07,ALMOUROL (17G/02H),(vau)262.99,179148.403,276991.639
2004-12-08,ALMOUROL (17G/02H),(vau)239.85,179148.403,276991.639
2004-12-09,ALMOUROL (17G/02H),(vau)398.04,179148.403,276991.639
2004-12-10,ALMOUROL (17G/02H),(vau)441.40,179148.403,276991.639
2004-12-11,ALMOUROL (17G/02H),(vau)242.05,179148.403,276991.639
2004-12-12,ALMOUROL (17G/02H),(vau)100.68,179148.403,276991.639
2004-12-13,ALMOUROL (17G/02H),(vau)262.92,179148.403,276991.639
2004-12-14,ALMOUROL (17G/02H),(vau)259.84,179148.403,276991.639
2004-12-15,ALMOUROL (17G/02H),(vau)253.98,179148.403,276991.639
2004-12-16,ALMOUROL (17G/02H),(vau)252.50,179148.403,276991.639
2004-12-17,ALMOUROL (17G/02H),(vau)238.34,179148.403,276991.639
2004-12-18,ALMOUROL (17G/02H),(vau)225.03,179148.403,276991.639
2004-12-19,ALMOUROL (17G/02H),(vau)180.37,179148.403,276991.639
2004-12-20,ALMOUROL (17G/02H),(vau)151.70,179148.403,276991.639
2004-12-21,ALMOUROL (17G/02H),(vau)197.28,179148.403,276991.639
2004-12-22,ALMOUROL (17G/02H),(vau)200.94,179148.403,276991.639
2004-12-23,ALMOUROL (17G/02H),(vau)230.95,179148.403,276991.639
2004-12-24,ALMOUROL (17G/02H),(vau)126.40,179148.403,276991.639
2005-01-06,ALMOUROL (17G/02H),(vau)46.02,179148.403,276991.639
2005-01-07,ALMOUROL (17G/02H),(vau)42.10,179148.403,276991.639
2005-01-08,ALMOUROL (17G/02H),(vau)56.56,179148.403,276991.639
2005-01-09,ALMOUROL (17G/02H),(vau)63.53,179148.403,276991.639
2005-01-10,ALMOUROL (17G/02H),(vau)78.36,179148.403,276991.639
2005-01-11,ALMOUROL (17G/02H),(vau)129.52,179148.403,276991.639
2005-01-12,ALMOUROL (17G/02H),(vau)128.31,179148.403,276991.639
2005-01-13,ALMOUROL (17G/02H),(vau)113.45,179148.403,276991.639
2005-01-14,ALMOUROL (17G/02H),(vau)89.95,179148.403,276991.639
2005-01-15,ALMOUROL (17G/02H),(vau)40.38,179148.403,276991.639
2005-01-16,ALMOUROL (17G/02H),(vau)51.87,179148.403,276991.639
2005-01-17,ALMOUROL (17G/02H),(vau)127.21,179148.403,276991.639
2005-01-18,ALMOUROL (17G/02H),(vau)79.07,179148.403,276991.639
2005-01-19,ALMOUROL (17G/02H),(vau)22.58,179148.403,276991.639
2005-01-20,ALMOUROL (17G/02H),(vau)34.44,179148.403,276991.639
2005-01-21,ALMOUROL (17G/02H),(vau)39.97,179148.403,276991.639
2005-01-22,ALMOUROL (17G/02H),(vau)29.67,179148.403,276991.639
2005-01-23,ALMOUROL (17G/02H),(vau)52.61,179148.403,276991.639
2005-01-24,ALMOUROL (17G/02H),(vau)54.00,179148.403,276991.639
2005-01-25,ALMOUROL (17G/02H),(vau)59.71,179148.403,276991.639
2005-01-26,ALMOUROL (17G/02H),(vau)40.11,179148.403,276991.639
2005-01-27,ALMOUROL (17G/02H),(vau)79.74,179148.403,276991.639
2005-01-28,ALMOUROL (17G/02H),(vau)115.47,179148.403,276991.639
2005-01-29,ALMOUROL (17G/02H),(vau)85.08,179148.403,276991.639
2005-01-30,ALMOUROL (17G/02H),(vau)22.27,179148.403,276991.639
2005-01-31,ALMOUROL (17G/02H),(vau)23.25,179148.403,276991.639
2005-02-01,ALMOUROL (17G/02H),(vau)35.53,179148.403,276991.639
2005-02-02,ALMOUROL (17G/02H),(vau)26.60,179148.403,276991.639
2005-02-03,ALMOUROL (17G/02H),(vau)42.94,179148.403,276991.639
2005-02-04,ALMOUROL (17G/02H),(vau)58.55,179148.403,276991.639
2005-02-05,ALMOUROL (17G/02H),(vau)30.77,179148.403,276991.639
2005-02-06,ALMOUROL (17G/02H),(vau)36.13,179148.403,276991.639
2005-02-07,ALMOUROL (17G/02H),(vau)24.70,179148.403,276991.639
2005-02-08,ALMOUROL (17G/02H),(vau)29.72,179148.403,276991.639
2005-02-09,ALMOUROL (17G/02H),(vau)49.32,179148.403,276991.639
2005-02-10,ALMOUROL (17G/02H),(vau)74.75,179148.403,276991.639
2005-02-11,ALMOUROL (17G/02H),(vau)65.04,179148.403,276991.639
2005-02-12,ALMOUROL (17G/02H),(vau)37.29,179148.403,276991.639
2005-02-13,ALMOUROL (17G/02H),(vau)43.46,179148.403,276991.639
2005-02-14,ALMOUROL (17G/02H),(vau)30.00,179148.403,276991.639
2005-02-15,ALMOUROL (17G/02H),(vau)27.40,179148.403,276991.639
2005-02-16,ALMOUROL (17G/02H),(vau)26.98,179148.403,276991.639
2005-02-17,ALMOUROL (17G/02H),(vau)63.58,179148.403,276991.639
2005-02-18,ALMOUROL (17G/02H),(vau)47.91,179148.403,276991.639
2005-02-19,ALMOUROL (17G/02H),(vau)49.38,179148.403,276991.639
2005-02-20,ALMOUROL (17G/02H),(vau)21.60,179148.403,276991.639
2005-02-21,ALMOUROL (17G/02H),(vau)36.73,179148.403,276991.639
2005-02-22,ALMOUROL (17G/02H),(vau)39.40,179148.403,276991.639
2005-02-23,ALMOUROL (17G/02H),(vau)40.23,179148.403,276991.639
2005-02-24,ALMOUROL (17G/02H),(vau)68.02,179148.403,276991.639
2005-02-25,ALMOUROL (17G/02H),(vau)78.16,179148.403,276991.639
2005-02-26,ALMOUROL (17G/02H),(vau)92.05,179148.403,276991.639
2005-02-27,ALMOUROL (17G/02H),(vau)26.04,179148.403,276991.639
2005-02-28,ALMOUROL (17G/02H),(vau)56.89,179148.403,276991.639
2005-03-01,ALMOUROL (17G/02H),(vau)235.10,179148.403,276991.639
2005-03-02,ALMOUROL (17G/02H),(vau)394.54,179148.403,276991.639
2005-03-03,ALMOUROL (17G/02H),(vau)144.11,179148.403,276991.639
2005-03-04,ALMOUROL (17G/02H),(vau)78.26,179148.403,276991.639
2005-03-05,ALMOUROL (17G/02H),(vau)64.11,179148.403,276991.639
2005-03-06,ALMOUROL (17G/02H),(vau)35.47,179148.403,276991.639
2005-03-07,ALMOUROL (17G/02H),(vau)35.70,179148.403,276991.639
2005-03-08,ALMOUROL (17G/02H),(vau)117.50,179148.403,276991.639
2005-03-09,ALMOUROL (17G/02H),(vau)101.06,179148.403,276991.639
2005-03-10,ALMOUROL (17G/02H),(vau)163.49,179148.403,276991.639
2005-03-11,ALMOUROL (17G/02H),(vau)182.35,179148.403,276991.639
2005-03-12,ALMOUROL (17G/02H),(vau)56.12,179148.403,276991.639
2005-03-13,ALMOUROL (17G/02H),(vau)36.61,179148.403,276991.639
2005-03-14,ALMOUROL (17G/02H),(vau)26.28,179148.403,276991.639
2005-03-15,ALMOUROL (17G/02H),(vau)48.76,179148.403,276991.639
2005-03-16,ALMOUROL (17G/02H),(vau)29.57,179148.403,276991.639
2005-03-17,ALMOUROL (17G/02H),(vau)26.96,179148.403,276991.639
2005-03-18,ALMOUROL (17G/02H),(vau)30.31,179148.403,276991.639
2005-03-19,ALMOUROL (17G/02H),(vau)33.19,179148.403,276991.639
2005-03-20,ALMOUROL (17G/02H),(vau)30.22,179148.403,276991.639
2005-03-21,ALMOUROL (17G/02H),(vau)19.06,179148.403,276991.639
2005-03-22,ALMOUROL (17G/02H),(vau)38.05,179148.403,276991.639
2005-03-23,ALMOUROL (17G/02H),(vau)45.39,179148.403,276991.639
2005-03-24,ALMOUROL (17G/02H),(vau)47.79,179148.403,276991.639
2005-03-25,ALMOUROL (17G/02H),(vau)24.56,179148.403,276991.639
2005-03-26,ALMOUROL (17G/02H),(vau)35.10,179148.403,276991.639
2005-03-27,ALMOUROL (17G/02H),(vau)20.03,179148.403,276991.639
2005-03-28,ALMOUROL (17G/02H),(vau)145.65,179148.403,276991.639
2005-03-29,ALMOUROL (17G/02H),(vau)67.98,179148.403,276991.639
2005-03-30,ALMOUROL (17G/02H),(vau)22.30,179148.403,276991.639
2005-03-31,ALMOUROL (17G/02H),(vau)20.10,179148.403,276991.639
2005-04-01,ALMOUROL (17G/02H),(vau)27.41,179148.403,276991.639
2005-04-02,ALMOUROL (17G/02H),(vau)26.06,179148.403,276991.639
2005-04-03,ALMOUROL (17G/02H),(vau)21.44,179148.403,276991.639
2005-04-04,ALMOUROL (17G/02H),(vau)23.74,179148.403,276991.639
2005-04-05,ALMOUROL (17G/02H),(vau)39.75,179148.403,276991.639
2005-04-06,ALMOUROL (17G/02H),(vau)20.71,179148.403,276991.639
