"data","codigo","precipitacao_dia_mm","nome","coord_x_m","coord_y_m"
1984-08-29,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-08-29,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-08-29,"19E/01UG",0.0,MUGE,"149977","237501"
1984-08-29,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-08-29,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-08-30,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-08-30,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-08-30,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-08-30,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-08-30,"19E/01UG",0.0,MUGE,"149977","237501"
1984-08-30,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-08-30,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-08-31,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-08-31,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-08-31,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-08-31,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-08-31,"19E/01UG",0.0,MUGE,"149977","237501"
1984-08-31,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-08-31,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-01,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-01,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-01,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-01,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-01,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-01,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-01,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-02,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-02,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-02,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-02,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-02,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-02,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-02,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-03,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-03,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-03,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-03,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-03,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-03,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-03,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-04,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-04,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-04,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-04,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-04,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-04,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-04,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-05,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-05,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-05,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-05,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-05,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-05,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-05,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-06,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-06,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-06,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-06,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-06,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-06,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-06,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-07,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-07,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-07,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-07,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-07,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-07,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-07,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-08,"18F/01UG",7.5,ALMEIRIM,"158139","249438"
1984-09-08,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-08,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-08,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-08,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-08,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-08,"20D/01C",3.6,VILA FRANCA DE XIRA,"129387","219895"
1984-09-09,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-09,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-09,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-09,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-09,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-09,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-09,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-10,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-10,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-10,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-10,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-10,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-10,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-10,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-11,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-11,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-11,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-11,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-11,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-11,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-11,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-12,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-12,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-12,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-12,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-12,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-12,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-12,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-13,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-13,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-13,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-13,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-13,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-13,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-13,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-14,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-14,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-14,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-14,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-14,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-14,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-14,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-15,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-15,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-15,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-15,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-15,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-15,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-15,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-16,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-16,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-16,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-16,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-16,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-16,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-16,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-17,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-17,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-17,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-17,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-17,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-17,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-17,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-18,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-18,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-18,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-18,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-18,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-18,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-18,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-19,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-19,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-19,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-19,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-19,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-19,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-19,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-20,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-20,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-20,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-20,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-20,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-20,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-20,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-21,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-21,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-21,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-21,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-21,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-21,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-21,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-22,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-22,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-22,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-22,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-22,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-22,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-22,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-23,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-23,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-23,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-23,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-23,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-23,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-23,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-24,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-24,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-24,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-24,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-24,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-24,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-24,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-25,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-25,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-25,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-25,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-25,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-25,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-25,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-26,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-26,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-26,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-26,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-26,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-26,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-26,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-27,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-27,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-27,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-27,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-27,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-27,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-27,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-28,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-28,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-28,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-28,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-28,"19E/01UG",3.2,MUGE,"149977","237501"
1984-09-28,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-28,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-09-29,"18F/01UG",7.6,ALMEIRIM,"158139","249438"
1984-09-29,"20E/01C",2.8,BARRAGEM DE MAGOS,"151370","224830"
1984-09-29,"17G/02G",12.6,CHAMUSCA,"169523","265977"
1984-09-29,"17G/04UG",3.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-29,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-29,"20E/02UG",4.7,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-29,"20D/01C",5.4,VILA FRANCA DE XIRA,"129387","219895"
1984-09-30,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-09-30,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-09-30,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-09-30,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-09-30,"19E/01UG",0.0,MUGE,"149977","237501"
1984-09-30,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-09-30,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-10-01,"18F/01UG",2.0,ALMEIRIM,"158139","249438"
1984-10-01,"20E/01C",0.4,BARRAGEM DE MAGOS,"151370","224830"
1984-10-01,"17G/02G",2.2,CHAMUSCA,"169523","265977"
1984-10-01,"17G/04UG",4.5,CONSTÂNCIA,"182246.173","278641.37"
1984-10-01,"19E/01UG",0.3,MUGE,"149977","237501"
1984-10-01,"20E/02UG",0.7,SANTO ESTEVÃO,"146793.006","210459.811"
1984-10-01,"20D/01C",0.2,VILA FRANCA DE XIRA,"129387","219895"
1984-10-02,"18F/01UG",0.7,ALMEIRIM,"158139","249438"
1984-10-02,"20E/01C",1.3,BARRAGEM DE MAGOS,"151370","224830"
1984-10-02,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-10-02,"17G/04UG",0.8,CONSTÂNCIA,"182246.173","278641.37"
1984-10-02,"19E/01UG",0.2,MUGE,"149977","237501"
1984-10-02,"20E/02UG",3.8,SANTO ESTEVÃO,"146793.006","210459.811"
1984-10-02,"20D/01C",0.3,VILA FRANCA DE XIRA,"129387","219895"
1984-10-03,"18F/01UG",2.7,ALMEIRIM,"158139","249438"
1984-10-03,"20E/01C",5.2,BARRAGEM DE MAGOS,"151370","224830"
1984-10-03,"17G/02G",2.6,CHAMUSCA,"169523","265977"
1984-10-03,"17G/04UG",6.4,CONSTÂNCIA,"182246.173","278641.37"
1984-10-03,"19E/01UG",3.2,MUGE,"149977","237501"
1984-10-03,"20E/02UG",1.7,SANTO ESTEVÃO,"146793.006","210459.811"
1984-10-03,"20D/01C",3.2,VILA FRANCA DE XIRA,"129387","219895"
1984-10-04,"18F/01UG",7.7,ALMEIRIM,"158139","249438"
1984-10-04,"20E/01C",6.2,BARRAGEM DE MAGOS,"151370","224830"
1984-10-04,"17G/02G",8.6,CHAMUSCA,"169523","265977"
1984-10-04,"17G/04UG",10.1,CONSTÂNCIA,"182246.173","278641.37"
1984-10-04,"19E/01UG",9.8,MUGE,"149977","237501"
1984-10-04,"20E/02UG",6.3,SANTO ESTEVÃO,"146793.006","210459.811"
1984-10-04,"20D/01C",5.9,VILA FRANCA DE XIRA,"129387","219895"
1984-10-05,"18F/01UG",0.2,ALMEIRIM,"158139","249438"
1984-10-05,"20E/01C",0.7,BARRAGEM DE MAGOS,"151370","224830"
1984-10-05,"17G/02G",2.0,CHAMUSCA,"169523","265977"
1984-10-05,"17G/04UG",1.0,CONSTÂNCIA,"182246.173","278641.37"
1984-10-05,"19E/01UG",0.2,MUGE,"149977","237501"
1984-10-05,"20E/02UG",1.9,SANTO ESTEVÃO,"146793.006","210459.811"
1984-10-05,"20D/01C",1.2,VILA FRANCA DE XIRA,"129387","219895"
1984-10-06,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-10-06,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-10-06,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-10-06,"17G/04UG",0.2,CONSTÂNCIA,"182246.173","278641.37"
1984-10-06,"19E/01UG",0.0,MUGE,"149977","237501"
1984-10-06,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-10-06,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-10-07,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-10-07,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-10-07,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-10-07,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-10-07,"19E/01UG",0.0,MUGE,"149977","237501"
1984-10-07,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-10-07,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-10-08,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-10-08,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-10-08,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-10-08,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-10-08,"19E/01UG",0.0,MUGE,"149977","237501"
1984-10-08,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-10-08,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-10-09,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-10-09,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-10-09,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-10-09,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-10-09,"19E/01UG",0.0,MUGE,"149977","237501"
1984-10-09,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-10-09,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-10-10,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-10-10,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-10-10,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-10-10,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-10-10,"19E/01UG",0.0,MUGE,"149977","237501"
1984-10-10,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-10-10,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-10-11,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-10-11,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-10-11,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-10-11,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-10-11,"19E/01UG",0.0,MUGE,"149977","237501"
1984-10-11,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-10-11,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-10-12,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-10-12,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-10-12,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-10-12,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-10-12,"19E/01UG",0.0,MUGE,"149977","237501"
1984-10-12,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-10-12,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-10-13,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-10-13,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-10-13,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-10-13,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-10-13,"19E/01UG",0.0,MUGE,"149977","237501"
1984-10-13,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-10-13,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-10-14,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-10-14,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-10-14,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-10-14,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-10-14,"19E/01UG",0.0,MUGE,"149977","237501"
1984-10-14,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-10-14,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-10-15,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-10-15,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-10-15,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-10-15,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-10-15,"19E/01UG",0.0,MUGE,"149977","237501"
1984-10-15,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-10-15,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-10-16,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-10-16,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-10-16,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-10-16,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-10-16,"19E/01UG",0.0,MUGE,"149977","237501"
1984-10-16,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-10-16,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1986-06-07,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-10-17,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-10-17,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-10-17,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-10-17,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-10-17,"19E/01UG",0.0,MUGE,"149977","237501"
1984-10-17,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-10-17,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-10-18,"18F/01UG",0.0,ALMEIRIM,"158139","249438"
1984-10-18,"20E/01C",0.0,BARRAGEM DE MAGOS,"151370","224830"
1984-10-18,"17G/02G",0.0,CHAMUSCA,"169523","265977"
1984-10-18,"17G/04UG",0.0,CONSTÂNCIA,"182246.173","278641.37"
1984-10-18,"19E/01UG",0.0,MUGE,"149977","237501"
1984-10-18,"20E/02UG",0.0,SANTO ESTEVÃO,"146793.006","210459.811"
1984-10-18,"20D/01C",0.0,VILA FRANCA DE XIRA,"129387","219895"
1984-10-19,"18F/01UG",17.0,ALMEIRIM,"158139","249438"
1984-10-19,"20E/01C",12.3,BARRAGEM DE MAGOS,"151370","224830"
1984-10-19,"17G/02G",19.0,CHAMUSCA,"169523","265977"
1984-10-19,"17G/04UG",25.7,CONSTÂNCIA,"182246.173","278641.37"
