"data","localizacao","nivel_piezometrico","profundidade_nivel_agua","coord_x_m","coord_y_m","altitude_m","sistema_aquifero","estado","freguesia"
2007-05-09,"368/27","111.96","21.04",205628.1,249583.6,133,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,TRAMAGA
2007-05-09,"434/306","31.31","46.69",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-10,"368/27","111.96","21.04",205628.1,249583.6,133,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,TRAMAGA
2007-05-10,"434/306","31.32","46.68",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-11,"434/306","31.33","46.67",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-11,"368/27","111.96","21.04",205628.1,249583.6,133,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,TRAMAGA
2007-05-12,"368/27","111.96","21.04",205628.1,249583.6,133,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,TRAMAGA
2007-05-12,"434/306","31.37","46.63",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-13,"368/27","111.96","21.04",205628.1,249583.6,133,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,TRAMAGA
2007-05-13,"434/306","31.38","46.62",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-14,"368/27","111.94","21.06",205628.1,249583.6,133,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,TRAMAGA
2007-05-14,"434/306","31.32","46.68",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-15,"368/27","111.94","21.06",205628.1,249583.6,133,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,TRAMAGA
2007-05-15,"434/306","31.29","46.71",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-16,"434/306","31.29","46.71",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-16,"368/27","111.94","21.06",205628.1,249583.6,133,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,TRAMAGA
2007-05-17,"368/27","111.94","21.06",205628.1,249583.6,133,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,TRAMAGA
2007-05-17,"434/306","31.27","46.73",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-18,"368/27","111.94","21.06",205628.1,249583.6,133,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,TRAMAGA
2007-05-18,"434/306","31.23","46.77",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-18,"443/924","6.72","52.28",127393.1,181651.8,59,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO ANJO
2007-05-18,"444/317","19.73","24.27",146361.6,183790.2,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO
2007-05-18,"444/318","21.43","22.57",146440,183830,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO
2007-05-18,"444/85","30.2","6.8",140865,182086.3,37,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA
2007-05-19,"368/27","111.94","21.06",205628.1,249583.6,133,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,TRAMAGA
2007-05-19,"434/306","31.31","46.69",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-20,"368/27","111.94","21.06",205628.1,249583.6,133,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,TRAMAGA
2007-05-20,"434/306","31.34","46.66",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-21,"368/27","111.94","21.06",205628.1,249583.6,133,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,TRAMAGA
2007-05-21,"434/306","31.33","46.67",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-22,"420/17","81.52","8.48",161870,207750,90,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BRANCA
2007-05-22,"420/14","83.93","1.07",161970,205880,85,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BRANCA
2007-05-22,"434/306","31.35","46.65",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-22,"420/24","30.78","84.22",167170,208680,115,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTANA DO MATO
2007-05-22,"407/35","30.97","23.03",168250,213470,54,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORUCHE
2007-05-22,"365/428",-13.5,"33.5",158510,249470,20,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALMEIRIM
2007-05-22,"406/69","23.4","16.6",165300,214140,40,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORUCHE
2007-05-22,"392/31","76.44","14.56",160030,227670,91,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORUCHE
2007-05-22,"392/177","24.97","22.03",154866,222637,47,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,FAJARDA
2007-05-22,"368/27","111.94","21.06",205628.1,249583.6,133,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,TRAMAGA
2007-05-22,"406/99","46.43","3.57",155360,216110,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BISCAINHO
2007-05-23,"368/27","111.94","21.06",205628.1,249583.6,133,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,TRAMAGA
2007-05-23,"434/306","31.36","46.64",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-24,"432/855","8.98","21.02",133281.5,190187.4,30,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,ALCOCHETE
2007-05-24,"432/800","10.02","0.98",135603.2,194088.8,11,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE
2007-05-24,"432/68",-0.48,"9.48",127596.6,197803,9,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALCOCHETE
2007-05-24,"406/97","34.0","25.0",152450,212500,59,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO
2007-05-24,"405/15","9.08","0.92",147100,210180,10,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO
2007-05-24,"405/167","7.39","16.61",147550,210725,24,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ESTÊVÃO
2007-05-24,"433/297","14.83","13.17",140560.5,192932,28,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,POCEIRÃO
2007-05-24,"368/27","111.94","21.06",205628.1,249583.6,133,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,TRAMAGA
2007-05-24,"406/27","37.19","22.81",153550,216200,60,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BENAVENTE
2007-05-24,"434/306","31.37","46.63",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-25,"434/306","31.36","46.63",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-25,"368/27","111.93","21.07",205628.1,249583.6,133,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,TRAMAGA
2007-05-26,"368/27","111.93","21.07",205628.1,249583.6,133,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,TRAMAGA
2007-05-26,"434/306","31.37","46.63",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-27,"368/27","111.92","21.08",205628.1,249583.6,133,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,TRAMAGA
2007-05-27,"434/306","31.33","46.67",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-28,"420/9","18.23","25.77",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-28,"368/27","111.91","21.09",205628.1,249583.6,133,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,TRAMAGA
2007-05-28,"420/105","29.1","0.9",154278.7,204500.4,30,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-28,"420/12","53.62","6.38",156971.4,199930.2,60,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-28,"420/8","17.62","26.38",152403.4,204253.4,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-28,"434/280","38.88","35.12",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-28,"434/306","31.31","46.7",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-28,"453/235","12.36","51.64",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-05-29,"442/241","6.92","3.08",119083.5,186173.9,10,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTO ANDRÉ
2007-05-29,"442/94",-3.22,"20.22",115268.1,180677.1,17,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,FERNÃO FERRO
2007-05-29,"453/395","35.47","29.53",120146,179382.3,65,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO CONDE
2007-05-29,"453/235","12.36","51.64",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-05-29,"453/18","11.33","58.67",116016.7,176494.5,70,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,QUINTA DO CONDE
2007-05-29,"434/306","31.3","46.7",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-29,"368/27","111.91","21.09",205628.1,249583.6,133,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,TRAMAGA
2007-05-29,"420/9","17.78","26.22",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-29,"331/89","30.23","1.77",194920,273470,32,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SÃO MIGUEL DO RIO TORTO
2007-05-29,"342/93","41.03","4.97",174170,260820,46,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ULME
2007-05-29,"434/280","38.24","35.76",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-29,"344/3","155.71","14.29",206750,263640,170,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,VALE DE MÓS
2007-05-29,"343/30","96.63","3.37",199000,265360,100,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BEMPOSTA
2007-05-30,"420/9","17.79","26.21",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-30,"434/280","37.98","36.02",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-30,"442/537",-12.7,"33.7",111722,184739.9,21,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,AMORA
2007-05-30,"453/235","12.4","51.6",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-05-30,"434/306","31.31","46.69",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-31,"420/9","17.78","26.22",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-31,"434/280","37.89","36.11",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-31,"434/306","31.3","46.7",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-05-31,"453/235","12.41","51.59",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-01,"453/235","12.4","51.6",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-01,"434/306","31.28","46.72",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-01,"434/280","37.91","36.09",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-01,"420/9","17.77","26.23",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-02,"420/9","17.74","26.26",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-02,"434/280","37.68","36.32",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-02,"434/306","31.28","46.72",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-02,"453/235","12.36","51.64",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-03,"420/9","17.69","26.31",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-03,"434/280","37.5","36.5",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-03,"434/306","31.31","46.69",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-03,"453/235","12.12","51.88",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-04,"420/9","17.64","26.36",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-04,"434/280","37.33","36.67",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-04,"434/306","31.32","46.68",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-04,"453/235","11.92","52.08",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-05,"453/235","12.0","52.0",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-05,"434/306","31.33","46.67",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-05,"420/9","17.58","26.42",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-05,"434/280","37.37","36.63",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-06,"420/9","17.51","26.49",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-06,"434/280","37.45","36.55",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-06,"434/306","31.3","46.7",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-06,"453/235","12.01","51.99",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-07,"420/9","17.44","26.56",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-07,"434/280","37.34","36.66",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-07,"434/306","31.28","46.72",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-07,"453/235","11.81","52.19",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-08,"453/235","11.54","52.46",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-08,"434/306","31.26","46.74",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-08,"420/9","17.36","26.64",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-08,"434/280","37.21","36.79",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-09,"420/9","17.28","26.72",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-09,"434/280","37.19","36.81",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-09,"434/306","31.24","46.76",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-09,"453/235","11.48","52.52",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-10,"453/235","11.48","52.52",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-10,"434/306","31.23","46.77",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-10,"420/9","17.21","26.79",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-10,"434/280","37.21","36.79",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-11,"420/9","17.13","26.87",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-11,"434/280","37.01","36.99",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-11,"434/306","31.22","46.78",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-11,"453/235","11.38","52.62",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-12,"420/9","17.06","26.94",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-12,"434/280","36.98","37.02",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-12,"434/306","31.24","46.76",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-12,"453/235","11.64","52.36",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-13,"420/24","30.77","84.23",167170,208680,115,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,SANTANA DO MATO
2007-06-13,"453/235","11.74","52.26",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-13,"434/306","31.26","46.74",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-13,"434/280","37.45","36.55",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-13,"420/9","17.0","27.0",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-13,"420/14","82.88","2.12",161970,205880,85,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BRANCA
2007-06-13,"420/17","81.31","8.69",161870,207750,90,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BRANCA
2007-06-13,"406/99","46.14","3.86",155360,216110,50,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,BISCAINHO
2007-06-13,"406/69","23.37","16.63",165300,214140,40,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORUCHE
2007-06-13,"392/31","76.29","14.71",160030,227670,91,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORUCHE
2007-06-13,"392/177","25.05","21.95",154866,222637,47,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO,FAJARDA
2007-06-13,"365/428",-20.39,"40.39",158510,249470,20,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,ALMEIRIM
2007-06-13,"407/35","30.77","23.23",168250,213470,54,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CORUCHE
2007-06-14,"453/235","11.93","52.06",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-14,"420/9","16.94","27.06",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-14,"434/280","37.66","36.34",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-14,"434/306","31.26","46.74",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-15,"420/9","16.89","27.11",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-15,"434/280","37.69","36.31",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-15,"434/306","31.25","46.75",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-15,"453/235","11.9","52.1",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-16,"453/235","12.02","51.97",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-16,"434/306","31.27","46.73",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-16,"420/9","16.86","27.14",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-16,"434/280","37.88","36.12",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-17,"453/235","12.15","51.85",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-17,"434/306","31.3","46.7",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-17,"420/9","16.87","27.13",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-17,"434/280","38.05","35.95",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-18,"420/9","16.86","27.14",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-18,"434/280","38.16","35.84",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-18,"434/306","31.29","46.71",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-18,"453/235","12.17","51.83",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-19,"420/9","16.87","27.13",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-19,"434/280","38.24","35.76",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-19,"434/306","31.28","46.72",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-19,"453/235","12.14","51.86",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-20,"434/306","31.23","46.77",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-20,"420/9","16.86","27.14",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-20,"434/280","38.29","35.71",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-20,"453/235","12.07","51.94",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-21,"444/85","29.83","7.17",140865,182086.3,37,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,PALMELA
2007-06-21,"453/235","12.0","52.0",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-21,"444/318","21.56","22.44",146440,183830,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO
2007-06-21,"434/306","31.21","46.79",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-21,"444/317","19.42","24.58",146361.6,183790.2,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,POCEIRÃO
2007-06-21,"434/280","37.88","36.12",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-21,"420/9","16.85","27.15",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-22,"420/9","16.85","27.15",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-22,"434/280","37.79","36.21",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-22,"434/306","31.19","46.81",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-22,"453/235","12.01","51.99",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-23,"453/235","12.04","51.96",108400,179220,64,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CHARNECA DE CAPARICA
2007-06-23,"434/306","31.22","46.78",164378.1,192605.4,78,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-23,"434/280","37.51","36.49",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-23,"420/9","16.85","27.15",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-24,"420/9","16.83","27.17",152404.1,204254.6,44,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
2007-06-24,"434/280","37.37","36.63",152684,199241.8,74,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,,CANHA
