"data","localizacao","condutividade","condcamp20c"
2016-06-28 00:00:00.000,"319/104",710.0,
2016-09-28 00:00:00.000,"319/104",807.0,
2017-06-13 00:00:00.000,"319/104",686.0,
2017-10-11 00:00:00.000,"319/104",657.0,
2018-06-26 00:00:00.000,"319/104",620.0,
2018-10-30 00:00:00.000,"319/104",776.0,
2019-06-25 00:00:00.000,"319/104",666.0,
2019-09-25 00:00:00.000,"319/104",674.0,
2020-06-24 00:00:00.000,"319/104",588.0,
2020-10-21 00:00:00.000,"319/104",646.0,
2021-05-19 00:00:00.000,"319/104",633.0,
2021-09-28 00:00:00.000,"319/104",646.0,
2022-04-26 00:00:00.000,"319/104",649.0,
2022-09-27 00:00:00.000,"319/104",639.0,
2023-06-01 00:00:00.000,"319/104",636.0,
2017-06-27 00:00:00.000,"319/26",633.0,
2017-10-24 00:00:00.000,"319/26",648.0,
2018-06-13 00:00:00.000,"319/26",586.0,
2018-10-30 00:00:00.000,"319/26",854.0,
2019-06-25 00:00:00.000,"319/26",711.0,
2020-06-24 00:00:00.000,"319/26",251.0,
2020-10-21 00:00:00.000,"319/26",606.0,
2021-05-19 00:00:00.000,"319/26",576.0,
2021-09-28 00:00:00.000,"319/26",573.0,
2022-04-28 00:00:00.000,"319/26",574.0,
2022-09-27 00:00:00.000,"319/26",589.0,
2023-06-01 00:00:00.000,"319/26",577.0,
2015-06-23 00:00:00.000,"319/44",619.0,
2016-06-28 00:00:00.000,"319/44",538.0,
2016-09-28 00:00:00.000,"319/44",655.0,
2017-06-08 00:00:00.000,"319/44",554.0,
2017-10-11 00:00:00.000,"319/44",579.0,
2018-06-26 00:00:00.000,"319/44",534.0,
2018-10-30 00:00:00.000,"319/44",563.0,
2019-06-25 00:00:00.000,"319/44",561.0,
2019-09-25 00:00:00.000,"319/44",566.0,
2020-06-24 00:00:00.000,"319/44",254.0,
2020-10-21 00:00:00.000,"319/44",541.0,
2021-05-19 00:00:00.000,"319/44",539.0,
2021-09-28 00:00:00.000,"319/44",555.0,
2022-09-27 00:00:00.000,"319/44",553.0,
2023-06-01 00:00:00.000,"319/44",560.0,
2000-04-12 00:00:00.000,"319/67",,772.0
2000-10-25 00:00:00.000,"319/67",,653.0
2001-03-12 00:00:00.000,"319/67",,652.0
2001-10-23 09:55:00.000,"319/67",,748.0
2002-03-11 00:00:00.000,"319/67",,636.0
2002-10-29 00:00:00.000,"319/67",,722.0
2003-03-17 00:00:00.000,"319/67",,744.0
2003-11-17 00:00:00.000,"319/67",,710.0
2004-04-14 00:00:00.000,"319/67",,647.0
2004-10-19 00:00:00.000,"319/67",,793.0
2006-03-27 00:00:00.000,"319/67",,727.0
2006-10-03 00:00:00.000,"319/67",,726.0
2007-04-04 00:00:00.000,"319/67",,720.0
2007-10-15 00:00:00.000,"319/67",,730.0
2008-02-27 00:00:00.000,"319/67",,620.0
2008-10-01 00:00:00.000,"319/67",,740.0
2009-04-13 00:00:00.000,"319/67",,710.0
2009-09-21 00:00:00.000,"319/67",,650.0
2015-03-23 00:00:00.000,"328/8",116.0,
2015-09-28 00:00:00.000,"328/8",194.0,
2016-09-26 00:00:00.000,"328/8",126.0,
2017-03-27 00:00:00.000,"328/8",230.0,
2017-09-25 00:00:00.000,"328/8",200.0,
2018-04-02 00:00:00.000,"328/8",310.0,
2019-04-01 00:00:00.000,"328/8",310.0,
2019-09-23 00:00:00.000,"328/8",200.0,
2020-09-28 00:00:00.000,"328/8",170.0,
2021-03-22 00:00:00.000,"328/8",223.0,
2021-09-27 00:00:00.000,"328/8",322.0,
2022-03-21 00:00:00.000,"328/8",208.0,
2022-10-03 00:00:00.000,"328/8",217.0,
2023-03-27 00:00:00.000,"328/8",117.0,
2023-09-25 00:00:00.000,"328/8",213.0,
2012-03-21 00:00:00.000,"328/80",625.0,
2012-09-19 00:00:00.000,"328/80",623.0,
2013-06-12 00:00:00.000,"328/80",590.0,
2013-09-11 00:00:00.000,"328/80",622.0,
2014-03-12 00:00:00.000,"328/80",620.0,
2014-09-10 00:00:00.000,"328/80",624.0,
2015-03-11 00:00:00.000,"328/80",617.0,
2015-09-16 00:00:00.000,"328/80",621.0,
2016-03-09 00:00:00.000,"328/80",619.0,
2016-09-21 00:00:00.000,"328/80",620.0,
2017-03-03 00:00:00.000,"328/80",667.0,
2017-09-20 00:00:00.000,"328/80",609.0,
2018-03-07 00:00:00.000,"328/80",610.0,
2018-09-05 00:00:00.000,"328/80",630.0,
2019-03-13 00:00:00.000,"328/80",620.0,
2019-09-04 00:00:00.000,"328/80",611.0,
2020-04-22 00:00:00.000,"328/80",605.0,
2020-10-14 00:00:00.000,"328/80",624.0,
2021-04-13 00:00:00.000,"328/80",623.0,
2012-08-22 00:00:00.000,"328/81",137.0,
2012-11-21 00:00:00.000,"328/81",159.0,
2013-06-12 00:00:00.000,"328/81",175.0,
2013-09-11 00:00:00.000,"328/81",141.0,
2014-03-12 00:00:00.000,"328/81",122.0,
2014-09-10 00:00:00.000,"328/81",140.0,
2015-03-11 00:00:00.000,"328/81",157.0,
2015-09-16 00:00:00.000,"328/81",165.0,
2016-03-09 00:00:00.000,"328/81",156.0,
2016-09-21 00:00:00.000,"328/81",138.0,
2017-03-08 00:00:00.000,"328/81",136.0,
2017-09-20 00:00:00.000,"328/81",137.0,
2018-03-07 00:00:00.000,"328/81",143.0,
2018-09-05 00:00:00.000,"328/81",140.0,
2019-03-13 00:00:00.000,"328/81",136.0,
2020-05-20 00:00:00.000,"328/81",130.0,
2020-10-14 00:00:00.000,"328/81",120.0,
2021-04-13 00:00:00.000,"328/81",118.0,
2021-10-20 00:00:00.000,"328/81",114.0,
2022-04-12 00:00:00.000,"328/81",114.0,
2022-10-11 00:00:00.000,"328/81",117.0,
2023-03-08 00:00:00.000,"328/81",116.0,
2000-04-12 00:00:00.000,"329/10",,500.0
2000-10-25 00:00:00.000,"329/10",,412.0
2001-10-23 11:40:00.000,"329/10",,480.0
2002-03-11 00:00:00.000,"329/10",,417.0
2002-10-29 00:00:00.000,"329/10",,458.0
2003-03-17 00:00:00.000,"329/10",,489.0
2003-11-17 00:00:00.000,"329/10",,469.0
2004-04-14 00:00:00.000,"329/10",,432.0
2004-10-19 00:00:00.000,"329/10",,547.0
2006-03-27 00:00:00.000,"329/10",,534.0
2006-10-03 00:00:00.000,"329/10",,530.0
2007-04-04 00:00:00.000,"329/10",,500.0
2007-10-15 00:00:00.000,"329/10",,550.0
2008-02-27 00:00:00.000,"329/10",,540.0
2008-10-01 00:00:00.000,"329/10",,500.0
2000-04-12 00:00:00.000,"329/11",,771.0
2000-10-25 00:00:00.000,"329/11",,641.0
2001-03-12 00:00:00.000,"329/11",,639.0
2001-10-23 11:00:00.000,"329/11",,752.0
2002-03-11 00:00:00.000,"329/11",,648.0
2002-10-29 00:00:00.000,"329/11",,719.0
2003-03-17 00:00:00.000,"329/11",,757.0
2003-11-17 00:00:00.000,"329/11",,730.0
2004-04-14 00:00:00.000,"329/11",,684.0
2004-10-19 00:00:00.000,"329/11",,820.0
2006-03-27 00:00:00.000,"329/11",,739.0
2006-10-03 00:00:00.000,"329/11",,753.0
2007-04-04 00:00:00.000,"329/11",,740.0
2007-10-15 00:00:00.000,"329/11",,760.0
2008-02-27 00:00:00.000,"329/11",,760.0
2008-10-01 00:00:00.000,"329/11",,760.0
2009-04-13 00:00:00.000,"329/11",,740.0
2009-09-21 00:00:00.000,"329/11",,700.0
2017-06-13 00:00:00.000,"329/11",936.0,
2017-10-11 00:00:00.000,"329/11",915.0,
2018-07-11 00:00:00.000,"329/11",899.0,
2018-10-30 00:00:00.000,"329/11",872.0,
2019-09-11 00:00:00.000,"329/11",974.0,
2020-11-25 00:00:00.000,"329/11",787.0,
2021-05-19 00:00:00.000,"329/11",921.0,
2000-04-12 00:00:00.000,"329/150",,580.0
2000-10-25 00:00:00.000,"329/150",,484.0
2001-10-23 11:20:00.000,"329/150",,563.0
2002-03-11 00:00:00.000,"329/150",,479.0
2002-10-29 00:00:00.000,"329/150",,532.0
2003-03-17 00:00:00.000,"329/150",,581.0
2003-11-17 00:00:00.000,"329/150",,554.0
2004-04-14 00:00:00.000,"329/150",,492.0
2004-10-19 00:00:00.000,"329/150",,599.0
2000-04-12 00:00:00.000,"329/258",,842.0
2000-10-25 00:00:00.000,"329/258",,714.0
2001-03-12 00:00:00.000,"329/258",,723.0
2001-10-23 10:25:00.000,"329/258",,831.0
2002-03-11 00:00:00.000,"329/258",,723.0
2002-10-29 00:00:00.000,"329/258",,804.0
2003-03-17 00:00:00.000,"329/258",,833.0
2003-11-17 00:00:00.000,"329/258",,794.0
2004-04-14 00:00:00.000,"329/258",,711.0
2004-10-19 00:00:00.000,"329/258",,858.0
2006-03-27 00:00:00.000,"329/258",,765.0
2006-10-03 00:00:00.000,"329/258",,756.0
2007-04-04 00:00:00.000,"329/258",,750.0
2007-10-15 00:00:00.000,"329/258",,730.0
2008-02-27 00:00:00.000,"329/258",,720.0
2008-10-01 00:00:00.000,"329/258",,720.0
2009-04-13 00:00:00.000,"329/258",,710.0
2009-09-21 00:00:00.000,"329/258",,650.0
2015-06-23 00:00:00.000,"329/258",856.0,
2016-11-24 00:00:00.000,"329/258",747.0,
2017-06-13 00:00:00.000,"329/258",767.0,
2015-04-22 00:00:00.000,"329/368",402.0,
2015-09-16 00:00:00.000,"329/368",431.0,
2016-03-09 00:00:00.000,"329/368",386.0,
2016-09-21 00:00:00.000,"329/368",435.0,
2017-03-08 00:00:00.000,"329/368",441.0,
2017-09-20 00:00:00.000,"329/368",408.0,
2018-03-07 00:00:00.000,"329/368",451.0,
2018-09-05 00:00:00.000,"329/368",403.0,
2019-03-13 00:00:00.000,"329/368",436.0,
2019-09-04 00:00:00.000,"329/368",410.0,
2020-04-22 00:00:00.000,"329/368",441.0,
2020-10-14 00:00:00.000,"329/368",455.0,
2021-04-13 00:00:00.000,"329/368",451.0,
2021-10-20 00:00:00.000,"329/368",451.0,
2022-04-12 00:00:00.000,"329/368",376.0,
2022-10-11 00:00:00.000,"329/368",455.0,
2023-03-08 00:00:00.000,"329/368",449.0,
2012-03-21 00:00:00.000,"329/369",380.0,
2012-09-19 00:00:00.000,"329/369",376.0,
2013-06-12 00:00:00.000,"329/369",374.0,
2013-09-11 00:00:00.000,"329/369",374.0,
2014-03-12 00:00:00.000,"329/369",439.0,
2014-09-10 00:00:00.000,"329/369",374.0,
2015-03-11 00:00:00.000,"329/369",372.0,
2015-09-16 00:00:00.000,"329/369",376.0,
2016-03-09 00:00:00.000,"329/369",510.0,
2016-09-21 00:00:00.000,"329/369",374.0,
2017-03-08 00:00:00.000,"329/369",418.0,
2017-09-20 00:00:00.000,"329/369",371.0,
2018-03-07 00:00:00.000,"329/369",373.0,
2018-09-05 00:00:00.000,"329/369",375.0,
2019-03-13 00:00:00.000,"329/369",579.0,
2019-09-04 00:00:00.000,"329/369",374.0,
2020-04-22 00:00:00.000,"329/369",397.0,
2020-10-14 00:00:00.000,"329/369",487.0,
2021-04-13 00:00:00.000,"329/369",401.0,
2021-10-20 00:00:00.000,"329/369",430.0,
2022-04-12 00:00:00.000,"329/369",533.0,
2022-10-11 00:00:00.000,"329/369",402.0,
2023-03-08 00:00:00.000,"329/369",378.0,
2012-03-21 00:00:00.000,"329/370",497.0,
2012-09-19 00:00:00.000,"329/370",492.0,
2013-06-12 00:00:00.000,"329/370",555.0,
2013-09-11 00:00:00.000,"329/370",493.0,
2014-03-12 00:00:00.000,"329/370",510.0,
2014-09-10 00:00:00.000,"329/370",505.0,
2015-05-20 00:00:00.000,"329/370",504.0,
2015-09-16 00:00:00.000,"329/370",494.0,
2016-03-09 00:00:00.000,"329/370",482.0,
2016-09-21 00:00:00.000,"329/370",501.0,
2017-03-08 00:00:00.000,"329/370",523.0,
2017-09-20 00:00:00.000,"329/370",495.0,
2018-03-07 00:00:00.000,"329/370",548.0,
2018-09-05 00:00:00.000,"329/370",498.0,
2019-03-13 00:00:00.000,"329/370",494.0,
2019-09-04 00:00:00.000,"329/370",500.0,
2020-04-22 00:00:00.000,"329/370",498.0,
2020-10-14 00:00:00.000,"329/370",494.0,
2021-04-13 00:00:00.000,"329/370",495.0,
2021-10-20 00:00:00.000,"329/370",496.0,
2012-03-21 00:00:00.000,"329/371",487.0,
2012-09-19 00:00:00.000,"329/371",513.0,
2013-06-12 00:00:00.000,"329/371",515.0,
2013-09-11 00:00:00.000,"329/371",491.0,
2014-03-12 00:00:00.000,"329/371",487.0,
2014-09-10 00:00:00.000,"329/371",491.0,
2015-03-11 00:00:00.000,"329/371",486.0,
2015-09-16 00:00:00.000,"329/371",487.0,
2016-03-09 00:00:00.000,"329/371",483.0,
2016-09-21 00:00:00.000,"329/371",491.0,
2017-03-08 00:00:00.000,"329/371",514.0,
2017-09-20 00:00:00.000,"329/371",492.0,
2018-03-07 00:00:00.000,"329/371",492.0,
2018-09-05 00:00:00.000,"329/371",497.0,
2019-03-13 00:00:00.000,"329/371",492.0,
2019-09-04 00:00:00.000,"329/371",498.0,
2020-04-22 00:00:00.000,"329/371",528.0,
2020-10-14 00:00:00.000,"329/371",491.0,
2021-06-16 00:00:00.000,"329/371",488.0,
2021-12-02 00:00:00.000,"329/371",525.0,
2022-04-12 00:00:00.000,"329/371",486.0,
2022-10-11 00:00:00.000,"329/371",485.0,
2023-03-08 00:00:00.000,"329/371",535.0,
2014-03-10 00:00:00.000,"329/372",394.0,
2014-09-08 00:00:00.000,"329/372",404.0,
2015-03-16 00:00:00.000,"329/372",412.0,
2015-09-14 00:00:00.000,"329/372",463.0,
2016-03-14 00:00:00.000,"329/372",288.0,
2016-09-12 00:00:00.000,"329/372",333.0,
2017-03-13 00:00:00.000,"329/372",360.0,
2017-09-11 00:00:00.000,"329/372",390.0,
2018-03-12 00:00:00.000,"329/372",482.0,
2018-09-10 00:00:00.000,"329/372",594.0,
2019-03-18 00:00:00.000,"329/372",380.0,
2020-03-09 00:00:00.000,"329/372",417.0,
2020-09-14 00:00:00.000,"329/372",428.0,
2021-03-08 00:00:00.000,"329/372",527.0,
2021-09-13 00:00:00.000,"329/372",607.0,
2022-03-14 00:00:00.000,"329/372",462.0,
2022-09-19 00:00:00.000,"329/372",591.0,
2023-03-13 00:00:00.000,"329/372",431.0,
2023-09-11 00:00:00.000,"329/372",415.0,
2014-03-24 00:00:00.000,"329/373",419.0,
2014-09-08 00:00:00.000,"329/373",655.0,
2015-03-16 00:00:00.000,"329/373",404.0,
2015-09-14 00:00:00.000,"329/373",425.0,
2016-03-14 00:00:00.000,"329/373",258.0,
2016-09-12 00:00:00.000,"329/373",257.0,
2017-03-13 00:00:00.000,"329/373",380.0,
2017-09-11 00:00:00.000,"329/373",690.0,
2018-09-10 00:00:00.000,"329/373",707.0,
2019-03-18 00:00:00.000,"329/373",410.0,
2019-09-09 00:00:00.000,"329/373",640.0,
2020-03-09 00:00:00.000,"329/373",455.0,
2020-09-14 00:00:00.000,"329/373",414.0,
2021-03-08 00:00:00.000,"329/373",406.0,
2021-09-13 00:00:00.000,"329/373",666.0,
2022-03-14 00:00:00.000,"329/373",446.0,
2022-09-19 00:00:00.000,"329/373",383.0,
2023-03-13 00:00:00.000,"329/373",407.0,
2023-09-11 00:00:00.000,"329/373",606.0,
2000-04-10 00:00:00.000,"339/25",,438.0
2000-10-30 00:00:00.000,"339/25",,390.0
2001-04-02 10:38:00.000,"339/25",,388.0
2002-04-02 00:00:00.000,"339/25",,450.0
2003-04-28 00:00:00.000,"339/25",,473.0
2004-04-20 00:00:00.000,"339/25",,464.0
2004-11-08 00:00:00.000,"339/25",,482.0
2006-03-01 00:00:00.000,"339/25",,419.0
2006-11-13 00:00:00.000,"339/25",,468.0
2007-04-09 00:00:00.000,"339/25",,460.0
2007-11-20 00:00:00.000,"339/25",,480.0
2008-04-17 00:00:00.000,"339/25",,490.0
2000-04-10 00:00:00.000,"339/45",,283.0
2000-10-30 00:00:00.000,"339/45",,221.0
2002-04-02 00:00:00.000,"339/45",,245.0
2002-10-01 00:00:00.000,"339/45",,291.0
2003-04-28 00:00:00.000,"339/45",,305.0
2004-04-20 00:00:00.000,"339/45",,281.0
2004-11-08 00:00:00.000,"339/45",,270.0
2006-11-13 00:00:00.000,"339/45",,257.0
2007-04-09 00:00:00.000,"339/45",,300.0
2007-11-20 00:00:00.000,"339/45",,260.0
2008-04-17 00:00:00.000,"339/45",,270.0
2009-04-29 00:00:00.000,"339/45",,250.0
2009-09-29 00:00:00.000,"339/45",,230.0
2000-04-10 00:00:00.000,"339/90",,609.0
2000-10-30 00:00:00.000,"339/90",,496.0
2001-04-02 10:15:00.000,"339/90",,516.0
2002-04-02 00:00:00.000,"339/90",,570.0
2002-10-01 00:00:00.000,"339/90",,635.0
2003-04-28 00:00:00.000,"339/90",,650.0
2004-04-20 00:00:00.000,"339/90",,708.0
2004-11-08 00:00:00.000,"339/90",,588.0
2006-03-01 00:00:00.000,"339/90",,574.0
2006-11-13 00:00:00.000,"339/90",,610.0
2007-04-09 00:00:00.000,"339/90",,860.0
2007-11-20 00:00:00.000,"339/90",,620.0
2008-04-17 00:00:00.000,"339/90",,690.0
2003-03-24 00:00:00.000,"340/134",,446.0
2004-04-05 00:00:00.000,"340/134",,473.0
2004-10-25 00:00:00.000,"340/134",,384.0
2006-03-13 00:00:00.000,"340/134",,633.0
2007-04-11 00:00:00.000,"340/134",,640.0
2007-11-28 00:00:00.000,"340/134",,610.0
2012-12-18 09:05:00.000,"340/134",680.0,
2014-03-24 00:00:00.000,"340/159",123.0,
2015-03-23 00:00:00.000,"340/159",147.0,
2015-09-28 00:00:00.000,"340/159",101.0,
2016-03-28 00:00:00.000,"340/159",77.0,
2016-09-26 00:00:00.000,"340/159",66.0,
2017-03-27 00:00:00.000,"340/159",180.0,
2017-09-25 00:00:00.000,"340/159",100.0,
2018-04-02 00:00:00.000,"340/159",111.0,
2018-09-24 00:00:00.000,"340/159",116.0,
2019-04-01 00:00:00.000,"340/159",100.0,
2019-09-23 00:00:00.000,"340/159",110.0,
2020-04-06 00:00:00.000,"340/159",109.0,
2020-09-28 00:00:00.000,"340/159",111.0,
2021-03-22 00:00:00.000,"340/159",223.0,
2021-09-27 00:00:00.000,"340/159",105.0,
2022-03-21 00:00:00.000,"340/159",113.0,
2022-10-03 00:00:00.000,"340/159",118.0,
2023-03-27 00:00:00.000,"340/159",193.0,
2023-09-25 00:00:00.000,"340/159",118.0,
2014-04-07 00:00:00.000,"340/161",422.0,
2015-03-23 00:00:00.000,"340/161",335.0,
2016-03-28 00:00:00.000,"340/161",220.0,
2017-03-27 00:00:00.000,"340/161",360.0,
2019-09-23 00:00:00.000,"340/161",390.0,
2020-04-06 00:00:00.000,"340/161",409.0,
2021-03-22 00:00:00.000,"340/161",409.0,
2021-09-27 00:00:00.000,"340/161",402.0,
2000-04-10 00:00:00.000,"340/30",,293.0
2000-10-30 00:00:00.000,"340/30",,195.0
2001-04-02 12:40:00.000,"340/30",,193.0
2002-04-02 00:00:00.000,"340/30",,194.0
2002-10-01 00:00:00.000,"340/30",,242.0
2003-04-28 00:00:00.000,"340/30",,239.0
2004-04-20 00:00:00.000,"340/30",,227.0
2004-11-08 00:00:00.000,"340/30",,229.0
2006-03-01 00:00:00.000,"340/30",,210.0
2006-11-13 00:00:00.000,"340/30",,207.0
2007-04-09 00:00:00.000,"340/30",,210.0
2007-11-20 00:00:00.000,"340/30",,220.0
2008-04-17 00:00:00.000,"340/30",,220.0
2009-04-28 00:00:00.000,"340/30",,210.0
2009-09-28 00:00:00.000,"340/30",,200.0
2014-03-24 00:00:00.000,"340/78",198.0,
2015-03-23 00:00:00.000,"340/78",164.0,
2015-09-28 00:00:00.000,"340/78",172.0,
2016-03-28 00:00:00.000,"340/78",122.0,
2017-03-27 00:00:00.000,"340/78",190.0,
2017-09-25 00:00:00.000,"340/78",200.0,
2018-04-02 00:00:00.000,"340/78",304.0,
2018-09-24 00:00:00.000,"340/78",192.0,
2019-04-01 00:00:00.000,"340/78",190.0,
2020-04-06 00:00:00.000,"340/78",193.0,
2020-09-28 00:00:00.000,"340/78",241.0,
2021-09-27 00:00:00.000,"340/78",239.0,
2022-04-04 00:00:00.000,"340/78",189.0,
2022-10-03 00:00:00.000,"340/78",191.0,
2023-03-27 00:00:00.000,"340/78",193.0,
2023-09-25 00:00:00.000,"340/78",190.0,
2000-04-10 00:00:00.000,"340/94",,138.0
2000-10-30 00:00:00.000,"340/94",,125.0
2001-04-02 12:20:00.000,"340/94",,102.0
2002-04-02 00:00:00.000,"340/94",,120.0
2002-10-01 00:00:00.000,"340/94",,134.0
2003-04-28 00:00:00.000,"340/94",,175.0
2004-04-12 00:00:00.000,"340/94",,110.0
2004-11-08 00:00:00.000,"340/94",,134.0
2007-11-21 00:00:00.000,"340/94",,130.0
2008-04-17 00:00:00.000,"340/94",,120.0
2008-11-03 00:00:00.000,"340/94",,130.0
2000-03-20 00:00:00.000,"341/16",,378.0
2000-10-09 00:00:00.000,"341/16",,330.0
2001-03-21 00:00:00.000,"341/16",,303.0
2014-03-10 00:00:00.000,"341/192",397.0,
2014-09-08 00:00:00.000,"341/192",672.0,
2015-03-16 00:00:00.000,"341/192",424.0,
2015-09-14 00:00:00.000,"341/192",590.0,
2016-03-14 00:00:00.000,"341/192",285.0,
2020-09-14 00:00:00.000,"341/192",716.0,
2021-09-13 00:00:00.000,"341/192",724.0,
2022-03-14 00:00:00.000,"341/192",735.0,
2022-09-19 00:00:00.000,"341/192",766.0,
2023-03-13 00:00:00.000,"341/192",752.0,
2023-09-11 00:00:00.000,"341/192",753.0,
2000-04-12 00:00:00.000,"341/240",,193.0
2000-10-25 00:00:00.000,"341/240",,185.0
2001-10-23 14:40:00.000,"341/240",,225.0
2002-03-11 00:00:00.000,"341/240",,188.0
2002-10-29 00:00:00.000,"341/240",,190.0
2003-03-18 00:00:00.000,"341/240",,194.0
2003-11-17 00:00:00.000,"341/240",,222.0
2004-04-14 00:00:00.000,"341/240",,194.0
2004-11-15 00:00:00.000,"341/240",,198.0
2006-10-03 00:00:00.000,"341/240",,216.0
2007-04-04 00:00:00.000,"341/240",,210.0
2000-04-12 00:00:00.000,"341/241",,289.0
2000-10-25 00:00:00.000,"341/241",,215.0
2001-10-23 14:20:00.000,"341/241",,256.0
2002-03-11 00:00:00.000,"341/241",,214.0
2002-10-29 00:00:00.000,"341/241",,245.0
2003-03-18 00:00:00.000,"341/241",,198.0
2003-11-17 00:00:00.000,"341/241",,221.0
2004-04-14 00:00:00.000,"341/241",,223.0
2004-11-15 00:00:00.000,"341/241",,229.0
2006-10-03 00:00:00.000,"341/241",,211.0
2007-04-04 00:00:00.000,"341/241",,210.0
2009-06-03 00:00:00.000,"341/241",,260.0
2009-10-28 00:00:00.000,"341/241",,220.0
2012-12-10 10:15:00.000,"341/241",260.0,
2000-03-20 00:00:00.000,"341/242",,316.0
2000-10-09 00:00:00.000,"341/242",,267.0
2002-03-25 00:00:00.000,"341/242",,290.0
2002-10-07 00:00:00.000,"341/242",,268.0
2003-03-25 00:00:00.000,"341/242",,292.0
2003-11-26 00:00:00.000,"341/242",,308.0
2004-04-05 00:00:00.000,"341/242",,310.0
2004-10-25 00:00:00.000,"341/242",,308.0
2006-03-13 00:00:00.000,"341/242",,309.0
2006-11-14 00:00:00.000,"341/242",,296.0
2007-04-11 00:00:00.000,"341/242",,310.0
2007-11-26 00:00:00.000,"341/242",,310.0
2008-04-29 00:00:00.000,"341/242",,290.0
2008-11-05 00:00:00.000,"341/242",,290.0
2009-05-11 00:00:00.000,"341/242",,290.0
2009-10-19 00:00:00.000,"341/242",,260.0
2014-04-22 00:00:00.000,"341/293",322.0,
2015-03-23 00:00:00.000,"341/293",259.0,
2015-09-28 00:00:00.000,"341/293",278.0,
2016-03-28 00:00:00.000,"341/293",190.0,
2016-09-26 00:00:00.000,"341/293",180.0,
2017-03-27 00:00:00.000,"341/293",280.0,
2017-09-25 00:00:00.000,"341/293",310.0,
2018-04-02 00:00:00.000,"341/293",325.0,
2018-09-24 00:00:00.000,"341/293",324.0,
2019-04-01 00:00:00.000,"341/293",380.0,
2019-09-23 00:00:00.000,"341/293",300.0,
2020-04-14 00:00:00.000,"341/293",341.0,
2020-09-28 00:00:00.000,"341/293",636.0,
2021-03-22 00:00:00.000,"341/293",342.0,
2021-09-27 00:00:00.000,"341/293",337.0,
2022-03-21 00:00:00.000,"341/293",329.0,
2022-10-03 00:00:00.000,"341/293",320.0,
2023-03-27 00:00:00.000,"341/293",327.0,
2023-09-25 00:00:00.000,"341/293",334.0,
2017-03-13 00:00:00.000,"341/296",310.0,
2017-09-11 00:00:00.000,"341/296",380.0,
2018-03-12 00:00:00.000,"341/296",378.0,
2018-09-10 00:00:00.000,"341/296",360.0,
2019-03-18 00:00:00.000,"341/296",430.0,
2019-09-09 00:00:00.000,"341/296",320.0,
2020-03-09 00:00:00.000,"341/296",354.0,
2020-09-14 00:00:00.000,"341/296",351.0,
2021-03-08 00:00:00.000,"341/296",361.0,
2021-09-13 00:00:00.000,"341/296",353.0,
2022-03-14 00:00:00.000,"341/296",353.0,
2022-09-19 00:00:00.000,"341/296",600.0,
2023-03-13 00:00:00.000,"341/296",351.0,
2023-09-11 00:00:00.000,"341/296",355.0,
2000-04-10 00:00:00.000,"351/72",,297.0
2002-04-02 00:00:00.000,"351/72",,274.0
2002-10-01 00:00:00.000,"351/72",,299.0
2003-04-28 00:00:00.000,"351/72",,293.0
2004-04-12 00:00:00.000,"351/72",,245.0
2004-11-08 00:00:00.000,"351/72",,274.0
2007-04-09 00:00:00.000,"351/72",,270.0
2007-11-21 00:00:00.000,"351/72",,270.0
2008-04-17 00:00:00.000,"351/72",,260.0
2008-11-03 00:00:00.000,"351/72",,270.0
2009-04-29 00:00:00.000,"351/72",,280.0
2009-09-29 00:00:00.000,"351/72",,250.0
2012-12-03 12:15:00.000,"351/72",290.0,
2016-10-17 00:00:00.000,"352/10",189.0,
2017-04-10 00:00:00.000,"352/10",290.0,
2018-04-16 00:00:00.000,"352/10",291.0,
2018-10-15 00:00:00.000,"352/10",251.0,
2019-04-15 00:00:00.000,"352/10",230.0,
2019-10-14 00:00:00.000,"352/10",430.0,
2020-10-19 00:00:00.000,"352/10",484.0,
2021-04-05 00:00:00.000,"352/10",349.0,
2021-10-18 00:00:00.000,"352/10",531.0,
2022-04-04 00:00:00.000,"352/10",366.0,
2022-10-17 00:00:00.000,"352/10",283.0,
2023-04-17 00:00:00.000,"352/10",244.0,
2023-10-16 00:00:00.000,"352/10",268.0,
2002-10-07 00:00:00.000,"352/128",,294.0
2003-03-25 00:00:00.000,"352/128",,293.0
2003-11-26 00:00:00.000,"352/128",,346.0
2004-04-05 00:00:00.000,"352/128",,338.0
2004-10-25 00:00:00.000,"352/128",,318.0
2015-04-06 00:00:00.000,"352/141",869.0,
2015-10-05 00:00:00.000,"352/141",811.0,
2016-04-04 00:00:00.000,"352/141",546.0,
2017-10-09 00:00:00.000,"352/141",840.0,
2018-04-09 00:00:00.000,"352/141",821.0,
2019-04-08 00:00:00.000,"352/141",870.0,
2019-10-07 00:00:00.000,"352/141",820.0,
2020-03-30 00:00:00.000,"352/141",801.0,
2020-10-12 00:00:00.000,"352/141",811.0,
2021-03-29 00:00:00.000,"352/141",801.0,
2022-05-02 00:00:00.000,"352/141",618.0,
2022-10-10 00:00:00.000,"352/141",421.0,
2014-04-22 00:00:00.000,"352/142",325.0,
2014-10-20 00:00:00.000,"352/142",322.0,
2015-04-13 00:00:00.000,"352/142",312.0,
2015-10-12 00:00:00.000,"352/142",316.0,
2016-04-11 00:00:00.000,"352/142",204.0,
2016-10-17 00:00:00.000,"352/142",208.0,
2017-04-10 00:00:00.000,"352/142",680.0,
