id,data,codigo,nitrato,coord_x_m,coord_y_m,altitude_m,sistema_aquifero,estado,freguesia,created_at
4405,2002-10-29 00:00:00+00,365/471,44.92,156160.00,247540.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4406,2003-04-07 00:00:00+00,365/471,74.11,156160.00,247540.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4407,2003-10-06 00:00:00+00,365/471,76.0,156160.00,247540.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4408,2004-03-01 00:00:00+00,365/471,89.0,156160.00,247540.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4409,2004-10-11 00:00:00+00,365/471,84.0,156160.00,247540.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4410,2005-04-04 00:00:00+00,365/471,75.0,156160.00,247540.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4411,2002-11-12 00:00:00+00,377/262,0.8,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4412,2003-04-07 00:00:00+00,377/262,0.8,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4413,2003-10-06 00:00:00+00,377/262,0.66,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4414,2004-03-02 00:00:00+00,377/262,0.4,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4415,2004-10-12 00:00:00+00,377/262,0.664,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4416,2005-04-05 00:00:00+00,377/262,0.62,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4417,2005-09-06 00:00:00+00,377/262,0.66,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4418,2006-03-07 00:00:00+00,377/262,0.22,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4419,2006-09-05 00:00:00+00,377/262,0.59,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4420,2007-03-15 00:00:00+00,377/262,0.51,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4421,2007-09-20 00:00:00+00,377/262,0.84,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4422,2008-03-03 00:00:00+00,377/262,0.74,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4423,2008-09-22 00:00:00+00,377/262,0.84,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4424,2009-03-24 00:00:00+00,377/262,0.886,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4425,2010-07-12 15:15:00+00,377/262,2.000,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4426,2011-04-12 00:00:00+00,377/262,2.000,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4427,2012-11-15 12:00:00+00,377/262,0.890,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4428,2013-03-13 11:50:00+00,377/262,1.4,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4429,2013-11-22 00:00:00+00,377/262,2.000,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4430,2014-10-13 11:15:00+00,377/262,0.890,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4431,2015-03-03 11:05:00+00,377/262,0.890,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4432,2015-10-12 11:25:00+00,377/262,0.890,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4433,2016-03-02 10:50:00+00,377/262,1.1,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4434,2016-10-03 11:15:00+00,377/262,0.890,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4435,2017-03-06 11:15:00+00,377/262,2.1,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4436,2017-09-18 11:15:00+00,377/262,0.890,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4437,2018-05-08 11:20:00+00,377/262,1.2,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4438,2018-10-03 11:30:00+00,377/262,4.9,144300.00,234550.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4439,2002-11-18 00:00:00+00,377/263,0.84,147600.00,239000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4440,2003-04-07 00:00:00+00,377/263,0.84,147600.00,239000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4441,2003-10-06 00:00:00+00,377/263,0.66,147600.00,239000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4442,2006-09-05 00:00:00+00,377/263,0.66,147600.00,239000.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4443,2002-11-12 00:00:00+00,377/264,0.84,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4444,2003-04-07 00:00:00+00,377/264,0.84,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4445,2003-10-06 00:00:00+00,377/264,0.66,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4446,2004-03-02 00:00:00+00,377/264,0.66,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4447,2004-10-12 00:00:00+00,377/264,0.664,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4448,2005-04-05 00:00:00+00,377/264,0.66,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4449,2005-09-06 00:00:00+00,377/264,0.66,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4450,2006-03-07 00:00:00+00,377/264,0.66,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4451,2006-09-05 00:00:00+00,377/264,0.66,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4452,2007-03-15 00:00:00+00,377/264,0.84,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4453,2007-09-20 00:00:00+00,377/264,0.83,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4454,2008-03-03 00:00:00+00,377/264,0.84,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4455,2008-09-22 00:00:00+00,377/264,0.84,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4456,2009-03-24 00:00:00+00,377/264,0.886,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4457,2009-10-27 00:00:00+00,377/264,0.886,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4458,2010-07-12 15:05:00+00,377/264,2.000,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4459,2012-11-15 11:35:00+00,377/264,0.890,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4460,2014-04-02 10:50:00+00,377/264,0.890,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4461,2017-09-18 11:35:00+00,377/264,0.890,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4462,2018-05-08 11:30:00+00,377/264,0.890,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4463,2019-10-07 12:10:00+00,377/264,0.890,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4464,2021-03-01 12:05:00+00,377/264,0.890,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4465,2022-03-22 10:55:00+00,377/264,6.2,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4466,2023-03-28 11:15:00+00,377/264,0.890,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4467,2023-10-23 11:05:00+00,377/264,1.6,147040.00,237470.00,,T7 - ALUVIÕES DO TEJO,,,2025-07-17 14:15:54.575671+00
4468,2010-07-12 12:55:00+00,377/287,2.000,146752.00,239462.00,0,T7 - ALUVIÕES DO TEJO,,VALADA,2025-07-17 14:15:54.575671+00
4469,2000-03-27 00:00:00+00,377/94,2.33,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4470,2000-10-16 00:00:00+00,377/94,8.28,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4471,2002-04-08 00:00:00+00,377/94,6.42,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4472,2002-10-14 00:00:00+00,377/94,13.17,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4473,2003-04-08 00:00:00+00,377/94,26.35,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4474,2004-04-06 00:00:00+00,377/94,7.93,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4475,2004-10-11 00:00:00+00,377/94,12.0,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4476,2005-05-03 00:00:00+00,377/94,6.9,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4477,2005-11-03 00:00:00+00,377/94,0.49,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4478,2006-04-10 00:00:00+00,377/94,1.0,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4479,2006-10-24 00:00:00+00,377/94,4.3,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4480,2007-03-20 00:00:00+00,377/94,15.0,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4481,2007-11-15 00:00:00+00,377/94,3.5,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4482,2008-04-14 00:00:00+00,377/94,17.0,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4483,2008-10-29 00:00:00+00,377/94,8.5,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4484,2009-04-27 00:00:00+00,377/94,38.0,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4485,2009-09-23 00:00:00+00,377/94,23.0,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4486,2010-07-12 12:15:00+00,377/94,60.0,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4487,2011-03-29 08:55:00+00,377/94,2.000,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4488,2013-04-08 12:35:00+00,377/94,4.5,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4489,2013-12-11 16:00:00+00,377/94,77.0,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4490,2014-04-09 11:00:00+00,377/94,2.3,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4491,2014-10-21 11:20:00+00,377/94,7.5,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4492,2015-04-07 11:45:00+00,377/94,2.2,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4493,2015-11-02 10:45:00+00,377/94,1.9,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4494,2016-04-19 11:00:00+00,377/94,2.8,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4495,2016-11-21 10:50:00+00,377/94,9.8,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4496,2017-03-23 11:30:00+00,377/94,57.0,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4497,2018-04-23 11:15:00+00,377/94,110.0,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4498,2018-10-08 11:45:00+00,377/94,130.0,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4499,2019-04-03 12:50:00+00,377/94,100.0,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4500,2019-10-03 12:05:00+00,377/94,220.0,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4501,2020-09-23 11:05:00+00,377/94,240.0,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4502,2021-03-03 11:20:00+00,377/94,58.0,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4503,2021-10-12 11:30:00+00,377/94,90.0,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4504,2022-03-28 11:05:00+00,377/94,88.0,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4505,2022-10-13 11:30:00+00,377/94,140.0,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4506,2023-04-12 00:00:00+00,377/94,97.0,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4507,2023-09-25 10:50:00+00,377/94,88.0,148399.00,234273.00,23,T7 - ALUVIÕES DO TEJO,,MUGE,2025-07-17 14:15:54.575671+00
4508,2000-03-13 00:00:00+00,391/244,20.33,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:15:54.575671+00
4509,2000-10-02 00:00:00+00,391/244,18.21,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:15:54.575671+00
4510,2001-03-05 00:00:00+00,391/244,5.45,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:15:54.575671+00
4511,2001-10-22 00:00:00+00,391/244,24.14,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:15:54.575671+00
4512,2002-03-04 00:00:00+00,391/244,15.99,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:15:54.575671+00
4513,2002-10-28 00:00:00+00,391/244,23.66,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:15:54.575671+00
4514,2003-03-10 00:00:00+00,391/244,8.18,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:15:54.575671+00
4515,2004-03-01 00:00:00+00,391/244,12.36,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:15:54.575671+00
4516,2004-10-06 00:00:00+00,391/244,26.979,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:15:54.575671+00
4517,2005-04-06 00:00:00+00,391/244,25.21,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:15:54.575671+00
4518,2005-10-11 00:00:00+00,391/244,15.02,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:15:54.575671+00
4519,2006-03-20 00:00:00+00,391/244,7.3,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:15:54.575671+00
4520,2006-10-11 00:00:00+00,391/244,16.79,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:15:54.575671+00
4521,2007-03-28 00:00:00+00,391/244,7.49,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:15:54.575671+00
4522,2007-11-05 00:00:00+00,391/244,22.99,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:15:54.575671+00
4523,2008-04-03 00:00:00+00,391/244,20.78,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:15:54.575671+00
4524,2008-10-20 00:00:00+00,391/244,12.36,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:15:54.575671+00
4525,2009-04-20 00:00:00+00,391/244,11.075,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:15:54.575671+00
4526,2009-09-22 00:00:00+00,391/244,11.075,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:15:54.575671+00
4527,2010-06-22 10:30:00+00,391/244,16.0,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:15:54.575671+00
4528,2011-03-29 11:00:00+00,391/244,6.0,145970.00,223500.00,10,T7 - ALUVIÕES DO TEJO,,BENAVENTE,2025-07-17 14:15:54.575671+00
4529,2000-03-27 00:00:00+00,391/33,41.55,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4530,2000-10-16 00:00:00+00,391/33,79.0,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4531,2001-04-16 00:00:00+00,391/33,131.57,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4532,2002-04-08 00:00:00+00,391/33,39.08,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4533,2002-10-22 00:00:00+00,391/33,86.31,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4534,2003-11-10 00:00:00+00,391/33,46.0,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4535,2004-04-06 00:00:00+00,391/33,74.0,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4536,2005-05-03 00:00:00+00,391/33,63.0,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4537,2005-11-03 00:00:00+00,391/33,49.0,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4538,2006-04-10 00:00:00+00,391/33,67.0,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4539,2006-10-24 00:00:00+00,391/33,19.0,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4540,2007-03-20 00:00:00+00,391/33,75.0,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4541,2007-11-15 00:00:00+00,391/33,32.0,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4542,2008-04-14 00:00:00+00,391/33,39.0,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4543,2008-10-29 00:00:00+00,391/33,30.0,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4544,2009-04-27 00:00:00+00,391/33,41.0,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4545,2009-09-23 00:00:00+00,391/33,39.0,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4546,2010-07-12 13:45:00+00,391/33,56.0,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4547,2013-04-08 11:30:00+00,391/33,55.0,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4548,2013-11-22 14:50:00+00,391/33,25.0,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4549,2014-04-09 10:05:00+00,391/33,28.0,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4550,2014-10-21 10:45:00+00,391/33,12.0,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4551,2015-04-07 11:00:00+00,391/33,9.0,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4552,2015-11-02 11:20:00+00,391/33,8.8,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4553,2016-04-19 11:55:00+00,391/33,34.0,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4554,2016-11-21 12:00:00+00,391/33,8.7,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4555,2017-03-23 10:40:00+00,391/33,31.0,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4556,2017-09-25 00:00:00+00,391/33,1.6,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4557,2018-10-08 11:10:00+00,391/33,1.2,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4558,2019-04-03 11:55:00+00,391/33,0.890,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4559,2019-10-03 11:15:00+00,391/33,0.890,146740.00,226240.00,25,T7 - ALUVIÕES DO TEJO,,FOROS DE SALVATERRA,2025-07-17 14:15:54.575671+00
4560,2000-03-13 00:00:00+00,391/404,7.4,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:15:54.575671+00
4561,2000-10-02 00:00:00+00,391/404,29.28,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:15:54.575671+00
4562,2001-03-05 00:00:00+00,391/404,22.64,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:15:54.575671+00
4563,2001-10-22 00:00:00+00,391/404,10.63,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:15:54.575671+00
4564,2002-03-04 00:00:00+00,391/404,3.9,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:15:54.575671+00
4565,2002-10-28 00:00:00+00,391/404,9.66,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:15:54.575671+00
4566,2003-03-10 00:00:00+00,391/404,32.65,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:15:54.575671+00
4567,2004-03-01 00:00:00+00,391/404,14.0,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:15:54.575671+00
4568,2004-10-06 00:00:00+00,391/404,12.36,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:15:54.575671+00
4569,2005-04-06 00:00:00+00,391/404,8.37,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:15:54.575671+00
4570,2005-10-11 00:00:00+00,391/404,20.78,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:15:54.575671+00
4571,2006-03-20 00:00:00+00,391/404,7.3,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:15:54.575671+00
4572,2006-10-11 00:00:00+00,391/404,37.0,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:15:54.575671+00
4573,2007-03-28 00:00:00+00,391/404,40.27,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:15:54.575671+00
4574,2007-11-05 00:00:00+00,391/404,14.13,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:15:54.575671+00
4575,2008-04-03 00:00:00+00,391/404,17.68,148130.00,221120.00,,T7 - ALUVIÕES DO TEJO,,BARROSA,2025-07-17 14:15:54.575671+00
